"PlacementID","PlacementName","PackageID","PackageName","IsRealPackage","CampaignID","CreationDate","StartDate","ActualStartDate","EndDate","UnitSize","SiteID","BookedImpressions","CostModel","ROIMetric","ROIMetricConversionID","ROIMetricCustomInteractionID","CostPerUnit","OrderedUnits","ValuePerAction","TargetAudience","Classification1","Classification2","Classification3","Classification4","Classification5","CostCappingCalcualtion"
"8495737","AdRoll_Product_Web_CS500_High_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:07 PM","11/10/2013 12:00:00 AM","11/27/2013 1:45:01 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495738","AdRoll_Product_Web_CS500_High_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:07 PM","11/10/2013 12:00:00 AM","11/27/2013 4:00:01 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495740","AdRoll_Product_Web_Blackwire_High_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:09 PM","11/10/2013 12:00:00 AM","11/27/2013 2:30:00 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495741","AdRoll_Product_Web_Blackwire_High_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:10 PM","11/10/2013 12:00:00 AM","11/27/2013 4:00:01 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495742","AdRoll_Product_Web_Blackwire_High_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:10 PM","11/10/2013 12:00:00 AM","11/27/2013 9:00:02 PM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495743","AdRoll_Product_FBRighRail_Voyager_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:10 PM","11/10/2013 12:00:00 AM","12/16/2013 4:00:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495744","AdRoll_Product_FBRighRail_BackBeatGo_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:11 PM","11/10/2013 12:00:00 AM","12/16/2013 4:00:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495745","AdRoll_Product_FBRighRail_Calisto_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:12 PM","11/10/2013 12:00:00 AM","12/17/2013 12:30:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495746","AdRoll_Product_FBRighRail_Marque_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:12 PM","11/10/2013 12:00:00 AM","12/16/2013 7:15:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495747","AdRoll_Product_FBRighRail_CS500_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:13 PM","11/10/2013 12:00:00 AM","12/18/2013 5:45:01 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495748","AdRoll_Product_FBRighRail_Blackwire_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:14 PM","11/10/2013 12:00:00 AM","12/17/2013 10:00:00 PM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495749","AdRoll_Product_FBRighRail_Voyager_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:15 PM","11/10/2013 12:00:00 AM","12/16/2013 5:30:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495750","AdRoll_Product_FBRighRail_BackBeatGo_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:16 PM","11/10/2013 12:00:00 AM","12/16/2013 4:45:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495757","AdRoll_Product_FBNewsFeed_Voyager_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:20 PM","11/10/2013 12:00:00 AM","12/16/2013 4:00:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495758","AdRoll_Product_FBNewsFeed_BackBeatGo_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:21 PM","11/10/2013 12:00:00 AM","12/16/2013 3:30:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495759","AdRoll_Product_FBNewsFeed_Calisto_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:22 PM","11/10/2013 12:00:00 AM","12/16/2013 5:15:00 PM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495760","AdRoll_Product_FBNewsFeed_Marque_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:23 PM","11/10/2013 12:00:00 AM","12/16/2013 6:45:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495761","AdRoll_Product_FBNewsFeed_CS500_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:24 PM","11/10/2013 12:00:00 AM","12/16/2013 10:30:00 PM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495762","AdRoll_Product_FBNewsFeed_Blackwire_Medium_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:25 PM","11/10/2013 12:00:00 AM","12/16/2013 12:45:00 PM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495763","AdRoll_Product_FBNewsFeed_Voyager_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:26 PM","11/10/2013 12:00:00 AM","12/16/2013 4:45:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495764","AdRoll_Product_FBNewsFeed_BackBeatGo_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:27 PM","11/10/2013 12:00:00 AM","12/16/2013 6:00:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495765","AdRoll_Product_FBNewsFeed_Calisto_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:28 PM","11/10/2013 12:00:00 AM","12/16/2013 4:45:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495766","AdRoll_Product_FBNewsFeed_Marque_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:28 PM","11/10/2013 12:00:00 AM","12/16/2013 8:00:03 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495767","AdRoll_Product_FBNewsFeed_CS500_High_1x1","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:29 PM","11/10/2013 12:00:00 AM","12/16/2013 11:15:00 AM","12/31/2013 11:59:00 PM","N/A","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8507860","Business Solutions Networking & Managed NL - Featured","7128892","Non Packaged Placements","1","354125","11/15/2013 11:40:01 AM","11/22/2013 12:00:00 AM","11/22/2013 3:15:00 PM","11/22/2013 11:59:00 PM","N/A","35478","-1","Flat Fee","Clicks"," ","","1450"," "," "," ","","","","",""," "
"8507982","Infosecurity Homepage Banner 728x90","7128949","Infosecurity Homepage Banners","0","354125","11/15/2013 12:12:07 PM","11/15/2013 12:00:00 AM","11/22/2013 7:00:02 AM","2/28/2014 11:59:00 PM","728x90","15899","300000","CPM","Clicks"," ","","154","300000"," "," ","","","","","","True"
"8518079","ZD_NewsSecurity_300x250","7135891","Non Packaged Placements","1","336627","11/18/2013 11:50:30 AM","11/8/2013 12:00:00 AM","12/17/2013 5:00:00 PM","12/23/2013 11:59:00 PM","300x250","10834","20000","CPM"," "," "," ","151.88","20000"," "," ","Custom Targeting","Germany","Technical Decision Makers","300x250","","True"
"8518080","ZD_NewsSecurity_AV_300x250","7135892","Non Packaged Placements","1","336627","11/18/2013 11:50:31 AM","11/8/2013 12:00:00 AM","12/17/2013 6:15:00 PM","12/23/2013 11:59:00 PM","300x250","10834","20000","Zero Cost"," "," "," ","0","0"," "," ","Added Value","Germany","Technical Decision Makers","300x250",""," "
"8518081","ZD_Security_300x250","7135893","Non Packaged Placements","1","336627","11/18/2013 11:50:31 AM","11/8/2013 12:00:00 AM","12/11/2013 3:45:00 AM","12/23/2013 11:59:00 PM","300x250","10834","20000","CPM"," "," "," ","151.88","20000"," "," ","Custom Targeting","Germany","Technical Decision Makers","300x250","","True"
"8518082","ZD_Security_AV_300x250","7135894","Non Packaged Placements","1","336627","11/18/2013 11:50:31 AM","11/8/2013 12:00:00 AM","12/11/2013 3:30:00 AM","12/23/2013 11:59:00 PM","300x250","10834","20000","Zero Cost"," "," "," ","0","0"," "," ","Added Value","Germany","Technical Decision Makers","300x250",""," "
"8518087","Heise_NewsBus_970x250","7135899","Non Packaged Placements","1","336627","11/18/2013 11:50:33 AM","11/8/2013 12:00:00 AM","12/9/2013 11:45:00 AM","12/23/2013 11:59:00 PM","970x250","64867","150000","CPM"," "," "," ","89.42","150000"," "," ","Custom Targeting","Germany","Technical Decision Makers","970x250","","True"
"8518096","Netwoche_300x250","7135906","Non Packaged Placements","1","336627","11/18/2013 11:50:35 AM","11/8/2013 12:00:00 AM","12/16/2013 7:30:01 AM","12/15/2013 11:59:00 PM","300x250","40520","105000","Flat Fee"," "," "," ","7271.78"," "," "," ","Custom Targeting","Switzerland","Technical Decision Makers","300x250",""," "
"8518098","IDG_728x90","7135866","IDG_UAP","0","336627","11/18/2013 11:50:35 AM","11/8/2013 12:00:00 AM","12/10/2013 11:00:00 AM","12/23/2013 11:59:00 PM","728x90","42781","175000","CPM"," "," ","","36.72","175000"," "," ","Custom Targeting","Germany","Technical Decision Makers","728x90","","True"
"8518099","IDG_160x600","7135866","IDG_UAP","0","336627","11/18/2013 11:50:36 AM","11/8/2013 12:00:00 AM","12/11/2013 2:30:00 AM","12/23/2013 11:59:00 PM","160x600","42781","175000","CPM"," "," ","","36.72","175000"," "," ","Custom Targeting","Germany","Technical Decision Makers","160x600","","True"
"8518100","IDG_300x250","7135866","IDG_UAP","0","336627","11/18/2013 11:50:36 AM","11/8/2013 12:00:00 AM","12/10/2013 11:00:00 AM","12/23/2013 11:59:00 PM","300x250","42781","175000","CPM"," "," ","","36.72","175000"," "," ","Custom Targeting","Germany","Technical Decision Makers","300x250","","True"
"8518101","IDG_300x600","7144901","Non Packaged Placements","1","336627","11/18/2013 11:50:36 AM","11/8/2013 12:00:00 AM","12/10/2013 1:15:00 PM","12/23/2013 11:59:00 PM","300x600","42781","100000","CPM"," "," ","","36.72","100000"," "," ","Custom Targeting","Germany","Technical Decision Makers","300x600","","True"
"8518102","IDG_AV_728x90","7135867","IDG_UAP_AV","0","336627","11/18/2013 11:50:37 AM","11/8/2013 12:00:00 AM","12/10/2013 8:30:01 PM","12/23/2013 11:59:00 PM","728x90","42781","35000","Zero Cost"," "," ","","0","0"," "," ","Added Value","Germany","Technical Decision Makers","728x90",""," "
"8518107","Infectious_300x250","7135884","Infectious_Placements","0","336627","11/18/2013 11:50:38 AM","11/8/2013 12:00:00 AM","12/17/2013 11:00:00 AM","12/23/2013 11:59:00 PM","300x250","25576","3700000","CPM"," "," ","","4.38","3700000"," "," ","Custom Targeting","DACH","Technical Decision Makers","300x250","","True"
"8518108","Infectious_728x90","7135884","Infectious_Placements","0","336627","11/18/2013 11:50:39 AM","11/8/2013 12:00:00 AM","12/17/2013 10:15:00 AM","12/23/2013 11:59:00 PM","728x90","25576","3700000","CPM"," "," ","","4.38","3700000"," "," ","Custom Targeting","DACH","Technical Decision Makers","728x90","","True"
"8518110","CRN_Billboard_944x250","7135917","Non Packaged Placements","1","336627","11/18/2013 11:50:39 AM","11/8/2013 12:00:00 AM","11/25/2013 9:00:00 AM","12/23/2013 11:59:00 PM","944x250","11192","50000","CPM"," "," "," ","234.09","50000"," "," ","Custom Targeting","Germany","Technical Decision Makers","944x250","","True"
"8518112","IDG_Channel_300x250","7135919","Non Packaged Placements","1","336627","11/18/2013 11:50:40 AM","11/8/2013 12:00:00 AM","12/9/2013 1:15:00 PM","12/23/2013 11:59:00 PM","300x250","49250","50000","CPM"," "," ","","156","50000"," "," ","Custom Targeting","Austria","Technical Decision Makers","300x250","","True"
"8518113","IDG_Channel_AV_300x600","7135920","Non Packaged Placements","1","336627","11/18/2013 11:50:41 AM","11/8/2013 12:00:00 AM","12/11/2013 6:15:01 AM","12/23/2013 11:59:00 PM","300x250","49250","5000","Zero Cost"," "," "," ","0","0"," "," ","Added Value","Austria","Technical Decision Makers","300x600",""," "
"8519754","DemandBase Lenovo Dynamic Ad 300x250","7137049","DemandBase Dynamic Company Ads","0","368147","11/18/2013 3:31:00 PM","11/25/2013 12:00:00 AM","12/11/2013 7:00:00 PM","2/28/2014 11:59:00 PM","N/A","77180"," ","CPM","Clicks"," ","","20","1500000"," "," ","","","","","","True"
"8519763","DemandBase Lenovo Dynamic Ad 160x600","7137049","DemandBase Dynamic Company Ads","0","368147","11/18/2013 3:33:02 PM","11/25/2013 12:00:00 AM","12/12/2013 1:00:00 AM","2/28/2014 11:59:00 PM","N/A","77180"," ","CPM","Clicks"," ","","20","1500000"," "," ","","","","","","True"
"8519776","DemandBase Lenovo Dynamic Ad 728x90","7137049","DemandBase Dynamic Company Ads","0","368147","11/18/2013 3:34:07 PM","11/25/2013 12:00:00 AM","12/11/2013 10:30:01 PM","2/28/2014 11:59:00 PM","N/A","77180"," ","CPM","Clicks"," ","","20","1500000"," "," ","","","","","","True"
"8519793","DemandBase Standard Banners 160x600","7137091","Non Packaged Placements","1","368147","11/18/2013 3:39:05 PM","11/25/2013 12:00:00 AM","12/12/2013 3:00:00 AM","2/28/2014 11:59:00 PM","160x600","77180","-1","CPM","Clicks"," ","","20"," "," "," ","","","","","","True"
"8519857","DemandBase Standard Banners 728x90","7137118","Non Packaged Placements","1","368147","11/18/2013 3:43:38 PM","11/25/2013 12:00:00 AM","12/11/2013 11:00:00 PM","2/28/2014 11:59:00 PM","728x90","77180","-1","CPM","Clicks"," ","","20"," "," "," ","","","","","","True"
"8519894","DemandBase Standard Banners 300x250","7137150","Non Packaged Placements","1","368147","11/18/2013 3:48:20 PM","11/25/2013 12:00:00 AM","12/12/2013 4:00:03 PM","2/28/2014 11:59:00 PM","300x250","77180","-1","CPM","Clicks"," ","","20"," "," "," ","","","","","","True"
"8521226","ISACA_ROS_250x265_1x1","7057223","ISACA_ROS","0","364078","11/18/2013 6:37:57 PM","11/12/2013 12:00:00 AM","11/21/2013 12:30:01 AM","2/28/2014 11:59:00 PM","N/A","35215","200000","CPM"," "," "," ","50","200000"," "," ","","","","","","True"
"8529016","ComscoreStudy_728x90","7144490","Non Packaged Placements","1","336627","11/19/2013 11:38:33 AM","11/17/2013 7:00:00 PM","11/22/2013 9:15:00 AM","12/31/2013 6:59:00 PM","728x90","2966","-1","CPM"," "," "," "," "," "," "," ","Custom Targeting","UK","","728x90","","True"
"8529017","ComscoreStudy_300x250","7144491","Non Packaged Placements","1","336627","11/19/2013 11:38:33 AM","11/17/2013 7:00:00 PM","11/20/2013 12:00:01 PM","12/31/2013 6:59:00 PM","300x250","2966","-1","CPM"," "," "," "," "," "," "," ","Custom Targeting","UK","","300x250","","True"
"8532294","Onespot Content Sequencing First Tier Messaging","7147236","Lenovo Channel OneSpot Tiered Creative","0","368147","11/19/2013 4:07:01 PM","11/25/2013 12:00:00 AM","12/13/2013 3:00:00 PM","3/31/2014 11:59:00 PM","N/A","73299","-1","CPM","Clicks"," ","","14.7"," "," "," ","","","","","","True"
"8533034","Windows IT Pro ROS 728x90 - January","7147874","Non Packaged Placements","1","354125","11/19/2013 5:54:13 PM","1/1/2014 12:00:00 AM","12/10/2013 12:15:00 AM","1/31/2014 11:59:00 PM","728x90","1630","150000","CPM","Clicks"," ","","50","150000"," "," ","","","","","","True"
"8533233","Homepage Takeover 728x90 - 1/8","7148003","Non Packaged Placements","1","354125","11/19/2013 6:06:12 PM","1/8/2014 12:00:00 AM","12/9/2013 12:45:00 PM","1/8/2014 11:59:00 PM","728x90","15899","-1","Flat Fee","Clicks"," ","","4950"," "," "," ","","","","",""," "
"8543837","Tech Target ROS 300x600","7155788","Tech Target ROS Banner Impressions","0","354125","11/20/2013 2:02:39 PM","11/20/2013 12:00:00 AM","11/25/2013 4:45:01 AM","2/28/2014 11:59:00 PM","300x600","49254","750000","CPM","Clicks"," ","","111.3","750000"," "," ","","","","","","True"
"8543842","Tech Target ROS 728x90","7155788","Tech Target ROS Banner Impressions","0","354125","11/20/2013 2:04:58 PM","11/20/2013 12:00:00 AM","11/25/2013 11:15:00 AM","2/28/2014 11:59:00 PM","728x90","49254","750000","CPM","Clicks"," ","","111.3","750000"," "," ","","","","","","True"
"8543872","Tech Target ROS 300x250","7155788","Tech Target ROS Banner Impressions","0","354125","11/20/2013 2:09:03 PM","11/20/2013 12:00:00 AM","12/3/2013 3:30:01 AM","2/28/2014 11:59:00 PM","300x250","49254","750000","CPM","Clicks"," ","","111.3","750000"," "," ","","","","","","True"
"8543892","Tech Target ROS 550x45","7155788","Tech Target ROS Banner Impressions","0","354125","11/20/2013 2:14:07 PM","11/20/2013 12:00:00 AM","11/25/2013 6:00:00 AM","2/28/2014 11:59:00 PM","550x45","49254","750000","CPM","Clicks"," ","","111.3","750000"," "," ","","","","","","True"
"8543955","Facebook Promoted Posts_1x1","7155883","Non Packaged Placements","1","364104","11/20/2013 2:32:05 PM","11/6/2013 12:00:00 AM","12/1/2013 1:00:01 AM","1/31/2014 11:59:00 PM","N/A","30718"," ","Flat Fee"," "," "," ","14000"," "," "," ","","","","",""," "
"8556695","Homepage Takeover 120x600 - 1/8","7165155","Non Packaged Placements","1","354125","11/21/2013 12:22:27 PM","1/8/2014 12:00:00 AM","12/10/2013 9:00:00 AM","1/8/2014 11:59:00 PM","120x600","15899","-1","Flat Fee","Clicks"," ","","4950"," "," "," ","","","","",""," "
"8556705","Homepage Takeover 336x280 - 1/8","7165165","Non Packaged Placements","1","354125","11/21/2013 12:25:28 PM","1/8/2014 12:00:00 AM","12/10/2013 10:45:00 AM","1/8/2014 11:59:00 PM","336x280","15899","-1","Flat Fee","Clicks"," ","","4950"," "," "," ","","","","",""," "
"8556865","Messaging News Skyscraper","7165306","Non Packaged Placements","1","354125","11/21/2013 12:33:44 PM","11/21/2013 12:00:00 AM","12/12/2013 4:45:01 PM","2/28/2014 11:59:00 PM","160x600","82461","-1","Flat Fee","Clicks"," ","","8000"," "," "," ","","","","",""," "
"8563539","ROS Banner 728x90","7170484","Non Packaged Placements","1","354125","11/22/2013 7:07:26 AM","11/22/2013 12:00:00 AM","12/2/2013 2:00:00 PM","2/28/2014 11:59:00 PM","728x90","82535","-1","Zero Cost","Clicks"," ","","0","0"," "," ","","","","",""," "
"8565969","WSJ_ROS_CA","7172560","Non Packaged Placements","1","351399","11/22/2013 1:18:37 PM","12/2/2013 12:00:00 AM","12/2/2013 2:15:02 AM","12/31/2013 11:59:00 PM","300x250","1213","286000","CPM","Clicks"," ","","25","286000"," "," ","","","","","","True"
"8567098","Dark_Reading_ROS_VA_Banners_1x1","7057218","Dark Reading_VA","0","364078","11/22/2013 4:32:26 PM","11/12/2013 12:00:00 AM","11/27/2013 7:30:01 PM","2/28/2014 11:59:00 PM","N/A","76784","30000","Zero Cost"," "," "," ","0","0"," "," ","","","","",""," "
"8567109","DarkReading_ROS_300x250_1x1","7057217","DarkReading_ROS","0","364078","11/22/2013 4:34:27 PM","11/12/2013 12:00:00 AM","11/26/2013 11:45:01 AM","2/28/2014 11:59:00 PM","N/A","76784","154000","CPM"," "," "," ","65","154000"," "," ","","","","","","True"
"8567128","DarkReading_ROS_728x90_1x1","7057217","DarkReading_ROS","0","364078","11/22/2013 4:35:07 PM","11/12/2013 12:00:00 AM","11/26/2013 11:00:00 AM","2/28/2014 11:59:00 PM","N/A","76784","154000","CPM"," "," "," ","65","154000"," "," ","","","","","","True"
"8586097","SC Mag_VA_eNewsletters","7188741","Non Packaged Placements","1","366002","11/26/2013 6:02:45 PM","11/13/2013 12:00:00 AM","12/6/2013 7:45:00 PM","12/31/2013 11:59:00 PM","N/A","7736","32000","Zero Cost","Clicks"," ","","0","0"," "," ","","","","",""," "
"8586120","SC Mag_ROS_Text Links","7188746","Non Packaged Placements","1","366002","11/26/2013 6:03:43 PM","11/13/2013 12:00:00 AM","11/28/2013 3:30:00 AM","12/31/2013 11:59:00 PM","N/A","7736","75000","Zero Cost","Clicks"," ","","0","0"," "," ","","","","",""," "
"8592763","UBMtechweb Financial 300x250","7194297","Non Packaged Placements","1","371366","11/27/2013 10:30:33 AM","12/2/2013 12:00:00 AM","12/19/2013 5:00:00 AM","2/28/2014 11:59:00 PM","300x250","64264","45000","Zero Cost","Clicks"," ","","0","0"," "," ","300x250","","Technical Decision maker","",""," "
"8593012","UBMTechWeb PrivateCloudSpon Blog","7194389","UBMTechWeb PrivateCloudSpon EMU","0","371366","11/27/2013 10:37:53 AM","12/2/2013 12:00:00 AM"," ","2/28/2014 11:59:00 PM","N/A","64264","-1","Flat Fee","Clicks"," ","","58000"," "," "," ","Blog","","Technical Decision maker","",""," "
"8619295","Dark Reading Weekly - 1/23","7210516","Non Packaged Placements","1","354125","11/30/2013 3:32:36 PM","1/23/2014 12:00:00 AM"," ","1/23/2014 11:59:00 PM","N/A","76784","-1","Flat Fee","Clicks"," ","","3163.33"," "," "," ","","","","",""," "
"8619296","Dark Reading Daily - 1/6","7210517","Non Packaged Placements","1","354125","11/30/2013 3:35:48 PM","1/6/2014 12:00:00 AM"," ","1/6/2014 11:59:00 PM","N/A","76784","-1","Flat Fee","Clicks"," ","","3163.33"," "," "," ","","","","",""," "
"8619297","Dark Reading Security Update - 1/14","7210518","Non Packaged Placements","1","354125","11/30/2013 3:37:08 PM","1/14/2014 12:00:00 AM"," ","1/14/2014 11:59:00 PM","N/A","76784","-1","Flat Fee","Clicks"," ","","3163.33"," "," "," ","","","","",""," "
"8619298","Dark Reading Security Update - 1/21","7210519","Non Packaged Placements","1","354125","11/30/2013 3:38:15 PM","1/21/2014 12:00:00 AM"," ","1/21/2014 11:59:00 PM","N/A","76784","-1","Flat Fee","Clicks"," ","","3163.33"," "," "," ","","","","",""," "
"8619505","Nextgov Today Newsletter - 1/7","7210699","Non Packaged Placements","1","354125","12/1/2013 3:07:32 PM","1/7/2014 12:00:00 AM"," ","1/7/2014 11:59:00 PM","N/A","26855","-1","Flat Fee","Clicks"," ","","5000"," "," "," ","","","","",""," "
"8619506","Nextgov CIO Briefing NL - 1/3","7210700","Non Packaged Placements","1","354125","12/1/2013 3:08:46 PM","1/3/2014 12:00:00 AM","1/3/2014 8:30:00 AM","1/3/2014 11:59:00 PM","N/A","26855","-1","Flat Fee","Clicks"," ","","5000"," "," "," ","","","","",""," "
"8624301","Standard Banner Placement","7214153","Non Packaged Placements","1","372557","12/2/2013 11:20:26 AM","12/2/2013 12:00:00 AM","12/2/2013 6:00:00 PM","1/31/2014 11:59:00 PM","300x250","19013","865000","CPM","Clicks"," ","","14","865000"," "," ","Target Account List","NAM Only","Technical Decision maker","","","True"
"8624308","Value Add Banners","7214160","Non Packaged Placements","1","372557","12/2/2013 11:21:22 AM","12/2/2013 12:00:00 AM","1/2/2014 9:00:01 AM","1/31/2014 11:59:00 PM","300x250","19013","40000","Zero Cost","Clicks"," ","","0","0"," "," ","Target Account List","NAM Only","Technical Decision maker","",""," "
"8624329","Premium Banners Placement","7214181","Non Packaged Placements","1","372557","12/2/2013 11:22:30 AM","12/2/2013 12:00:00 AM","12/2/2013 7:00:00 PM","1/31/2014 11:59:00 PM","300x250","19013","100000","CPM","Clicks"," ","","28","100000"," "," ","Target Account List","NAM Only","Technical Decision maker","","","True"
"8625793","VirtReview 728x90 Placement","7215271","Dec-Jan VirtReview Banner Program","0","372648","12/2/2013 3:32:07 PM","12/2/2013 12:00:00 AM","12/4/2013 3:45:00 PM","1/31/2014 11:59:00 PM","728x90","37026","100000","CPM","Clicks"," ","","50","100000"," "," ","Dealing with Sprawl","NAM Only","Technical Decision maker","","","True"
"8625821","VirtReview 336x280 Placement","7215271","Dec-Jan VirtReview Banner Program","0","372648","12/2/2013 3:34:45 PM","12/2/2013 12:00:00 AM","12/4/2013 3:45:00 PM","1/31/2014 11:59:00 PM","336x280","37026","100000","CPM","Clicks"," ","","50","100000"," "," ","System Too Large","NAM Only","Technical Decision maker","","","True"
"8625836","VirtReview 160x600 Placement","7215271","Dec-Jan VirtReview Banner Program","0","372648","12/2/2013 3:36:08 PM","12/2/2013 12:00:00 AM","12/4/2013 4:30:00 PM","1/31/2014 11:59:00 PM","160x600","37026","100000","CPM","Clicks"," ","","50","100000"," "," ","Dealing with Sprawl","NAM Only","Technical Decision maker","","","True"
"8638375","Sophos Cloud Access ad_300x250 | Free 30 Day Trial - Devices","7226198","Non Packaged Placements","1","336627","12/3/2013 8:32:13 AM","12/1/2013 7:00:00 PM","12/4/2013 9:30:00 AM","12/22/2013 6:59:00 PM","N/A","2342","-1","CPC"," "," ",""," "," "," "," ","Cloud","UK","","","","True"
"8673171","CSO_SolutionCenter_Tracker","7258484","Non Packaged Placements","1","364078","12/4/2013 1:16:51 PM","11/12/2013 12:00:00 AM"," ","1/31/2015 11:59:00 PM","N/A","3394","-1","Zero Cost","Clicks"," ","","0","0"," "," ","","","","",""," "
"8674094","CW_HalfPage_300x600","7259202","Non Packaged Placements","1","336627","12/4/2013 4:40:24 PM","11/15/2013 12:00:00 AM","12/9/2013 12:45:00 PM","12/22/2013 11:59:00 PM","300x600","38300","35000","CPM"," "," "," ","192","35000"," "," ","Custom Targeting","Germany","Technical Decision Makers"," "," ","True"
"8674095","CW_HalfPage_AV_300x600","7259203","Non Packaged Placements","1","336627","12/4/2013 4:40:25 PM","11/15/2013 12:00:00 AM","12/10/2013 3:00:01 AM","12/22/2013 11:59:00 PM","300x600","38300","3500","Zero Cost"," "," "," ","0","0"," "," ","Added Value","Germany","Technical Decision Makers"," "," "," "
