"AdID","AdName","PlacementID","Description","CreationDate","ClickThroughURL","AdFormat","Status","Classification1","Classification2","Classification3","Classification4","Classification5","SmartVersionAd","SmartVersionGroup"
"18091751","Sophos_Mobile_728x90_GR2","8518098"," ","12/6/2013 5:18:56 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-IDGTEchNet-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","728x90"," ","0"," "
"18091769","Sophos_Mobile_300x250_GR2","8518107"," ","12/6/2013 5:20:22 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-Infectious-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","300x250"," ","0"," "
"18095281","RSA_14_Banner_728x90_Discount_Why Register","8168975"," ","12/8/2013 4:23:56 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18154794","Akamai-OLA-Security-DE-300x250","7901867"," ","12/11/2013 1:49:39 PM","http://www.akamai.de/html/ms/security.html","Standard Banner","Ad approved"," ","300x250","Security"," "," ","0"," "
"17488988","Mobile Tracking","8427742"," ","11/5/2013 6:26:09 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Voyager_World_of_Noise_300x250/#voyager","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489029","Mobile Tracking","8427779"," ","11/5/2013 6:26:43 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_BackBeat_Stay_Energized_300x250/#backbeatgo","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489040","Mobile Tracking","8427788"," ","11/5/2013 6:26:55 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_Voyager_World_of_Noise_320x50/#voyager","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489054","Mobile Tracking","8427800"," ","11/5/2013 6:27:07 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillennialMedia&utm_campaign=together_mopro&utm_content=GeoTargeted_Smart_Phone_Video_Charlie/#social","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17583957","FireEye_Complimentary_Assessment_Banner_300x250","8465841"," ","11/11/2013 6:11:49 PM","http://www2.fireeye.com/web-threat-assessment.html","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605908","10steps_anchor_160x600","8475764"," ","11/12/2013 7:32:41 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Low_Intent_10_Steps_160x160_Anchor/#step2","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605985","10steps_top_728x90","8475768"," ","11/12/2013 7:43:29 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Medium_Intent_10_Steps_728x90_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17656700","Tracking Pixel","8495743"," ","11/14/2013 6:49:10 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_FBRighRail_Voyager_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17320265","V7-ESS-save-25-percent-728x90","8356159"," ","10/28/2013 9:13:45 PM","http://www.eset.com/us/protection/smart-security-savings/?CMP=BAC-varick-esssave25","Standard Banner","Ad approved","ESS Save 25%"," "," "," "," ","0"," "
"17338345","UTM_160x600_TryFree","8312315"," ","10/29/2013 2:12:58 PM","http://www.sophos.com/en-us/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-DataXu-UTM&utm_content=Super-Retargeting","Standard Banner","Ad approved","UTM","Try Free","Flash","160x600"," ","0"," "
"17370970","Tracking Pixel","8379772"," ","10/30/2013 6:52:53 PM","http://www.eset.com/us/download/home/detail/family/5/?trl=es","Tracking Pixel","Ad approved","Tracking Pixel"," "," "," "," ","0"," "
"17468420","ServiceNow_FreakinEasy_White_728x90","8416214"," ","11/4/2013 8:25:24 PM","http://info.servicenow.com/LP=1849","Standard Banner","Ad approved","USA","Freakin Easy - White"," "," "," ","0"," "
"17469172","Tracking Pixel","8416515"," ","11/4/2013 9:26:18 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=RocketFuel&utm_campaign=together_mopro&utm_content=Behavioral_Targeting_PreRoll_BackBeat_Go_2_1x1/#social","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17483878","BackBeat-learn-300x250","8416509"," ","11/5/2013 2:18:37 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=rocketfuel&utm_campaign=together_mopro&utm_content=Behavioral_Targeting_DisplayBackBeat_300x250/#backbeatgo","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17483927","BackBeat-learn-728x90","8416511"," ","11/5/2013 2:20:36 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=rocketfuel&utm_campaign=together_mopro&utm_content=Behavioral_Targeting_DisplayBackBeat_728x90/#backbeatgo","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17488991","Mobile Tracking","8427745"," ","11/5/2013 6:26:11 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Voyager_World_of_Noise_480x60/#voyager","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489075","Mobile Tracking","8427819"," ","11/5/2013 6:27:30 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_BackBeat_Stay_Energized_480x60/#backbeatgo","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17605986","audio_728x90","8475768"," ","11/12/2013 7:43:32 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Medium_Intent_Audio_728x90_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605991","10steps_top_728x90","8475765"," ","11/12/2013 7:43:36 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Low_Intent_10_Steps_728x90_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17656706","Tracking Pixel","8495748"," ","11/14/2013 6:49:14 PM","www.plantronics.com/us/product/blackwire-700?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_blackwire700&utm_content=AdRoll_Product_FBRighRail_Blackwire_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17656722","Tracking Pixel","8495757"," ","11/14/2013 6:49:20 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_FBNewsFeed_Voyager_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17656724","Tracking Pixel","8495759"," ","11/14/2013 6:49:22 PM","www.plantronics.com/us/product/calisto-600?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_calisto600&utm_content=AdRoll_Product_FBNewsFeed_Calisto_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17656731","Tracking Pixel","8495762"," ","11/14/2013 6:49:25 PM","www.plantronics.com/us/product/blackwire-700?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_blackwire700&utm_content=AdRoll_Product_FBNewsFeed_Blackwire_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17658019","300x250_BB2","8495728"," ","11/14/2013 7:57:09 PM","www.plantronics.com/us/product/backbeat-go-2?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_bbgo2&utm_content=AdRoll_Product_Web_BackBeatGo_High_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658092","300x250_CalistoWhite","8495713"," ","11/14/2013 8:00:48 PM","www.plantronics.com/us/product/calisto-600?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_calisto600&utm_content=AdRoll_Product_Web_Calisto_Medium_300x250_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17489077","Mobile Tracking","8427821"," ","11/5/2013 6:27:32 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Stop_the_Noise_320x50/#top","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489078","Mobile Tracking","8427822"," ","11/5/2013 6:27:33 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Stop_the_Noise_480x60/#top","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17583670","FireEye_Complimentary_Assessment_Banner_728x90","8465844"," ","11/11/2013 6:00:19 PM","http://www2.fireeye.com/web-threat-assessment.html","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605946","audio_300x250","8475766"," ","11/12/2013 7:35:42 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Low_Intent_Audio_300x250_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17656701","Tracking Pixel","8495744"," ","11/14/2013 6:49:11 PM","www.plantronics.com/us/product/backbeat-go-2?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_bbgo2&utm_content=AdRoll_Product_FBRighRail_BackBeatGo_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17656735","Tracking Pixel","8495764"," ","11/14/2013 6:49:27 PM","www.plantronics.com/us/product/backbeat-go-2?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_bbgo2&utm_content=AdRoll_Product_FBNewsFeed_BackBeatGo_High_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17657972","160x600_BB2","8495706"," ","11/14/2013 7:52:38 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=together_mopro&utm_content=AdRoll_Product_Web_Low_160x600_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17657988","300x250_CS500","8495737"," ","11/14/2013 7:54:21 PM","www.plantronics.com/us/product/cs500?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_cs500&utm_content=AdRoll_Product_Web_CS500_High_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658141","300x250_VoyagerLegend","8495704"," ","11/14/2013 8:03:02 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=together_mopro&utm_content=AdRoll_Product_Web_Low_300x250_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658188","728x90_Marquee_DontMissACall","8495735"," ","11/14/2013 8:06:09 PM","www.plantronics.com/us/product/m165?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_m165&utm_content=AdRoll_Product_Web_Marque_High_728x90","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658456","728x90_Marquee_DontMissACall","8495717"," ","11/14/2013 8:41:15 PM","www.plantronics.com/us/product/m165?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_m165&utm_content=AdRoll_Product_Web_Marque_Medium_728x90","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658476","728x90_VoyagerLegendUC","8495708"," ","11/14/2013 8:43:10 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_Web_Voyager_Medium_728x90_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17675436","RSA_14_Banner_728x90_Discount_1","8168760"," ","11/15/2013 10:10:12 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17675452","RSA_14_Banner_728x90_Discount_1","8168975"," ","11/15/2013 10:10:19 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17675454","RSA_14_Banner_728x90_Discount_1","8169127"," ","11/15/2013 10:10:19 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17676740","RSA_14_Banner_336x280_Discount_1","8168867"," ","11/15/2013 11:06:21 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","336 X 280"," "," "," "," ","0"," "
"17728900","autism_singer_728x90_www.autismspeaks.org","8529016"," ","11/19/2013 11:39:39 AM","http://www.autismspeaks.org/","Standard Banner","Ad approved","Autism"," ","Flash","728x90"," ","0"," "
"17817979","ESET_Lotto_728x90_11.25","8356159"," ","11/22/2013 4:11:55 PM","","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17818230","ESET_Lotto_1125_300x250","8356156"," ","11/22/2013 4:30:20 PM","http://www.eset.com/us/display-rpcu-chance/?CMP=BAC-pcmag-chance","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17818913","ESET_RPCU_1125_728x90","8356159"," ","11/22/2013 5:07:57 PM","","Standard Banner","Ad approved","RPCU"," "," "," "," ","0"," "
"17818930","ESET_RPCU_1125_728x90","8356140"," ","11/22/2013 5:08:06 PM","http://www.eset.com/us/display-rpcu/?CMP=BAC-chango-rpcu","Standard Banner","Ad approved","RPCU"," "," "," "," ","0"," "
"17658167","728x90_CS500_ReadytoWork_Blue","8495738"," ","11/14/2013 8:05:32 PM","www.plantronics.com/us/product/cs500?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_cs500&utm_content=AdRoll_Product_Web_CS500_High_728x90_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17675433","RSA_14_Banner_728x90_Discount_1","8168746"," ","11/15/2013 10:10:11 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17706442","Sophos_UTM_728x90_GR","8518098"," ","11/18/2013 1:10:19 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-IDGTEchNet-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","728x90"," ","0"," "
"17706444","Sophos_UTM_728x90_GR","8518102"," ","11/18/2013 1:10:24 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-IDGTEchNet-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","728x90"," ","0"," "
"17709754","Tracking Pixel","8519754"," ","11/18/2013 3:31:37 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkservers.shtml?cid=us:display:Kb25rW&dfaid=1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17712853","Tracking Pixel","8521226"," ","11/18/2013 6:37:57 PM","http://dc.bluecoat.com/ATPResourceCenter","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17733716","Tracking Pixel","8532294"," ","11/19/2013 4:07:01 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkservers.shtml","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17812257","TriNet_AD_ENTR_BSCA_300x250_RV1","8565969"," ","11/22/2013 1:29:50 PM","www.trinet.com/bsca","Standard Banner","Ad approved","Business Fit"," "," "," "," ","0"," "
"17818239","ESET_Lotto_1125_160x600","8356160"," ","11/22/2013 4:31:07 PM","","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17818243","ESET_Lotto_1125_160x600","8356132"," ","11/22/2013 4:31:08 PM","http://www.eset.com/us/display-rpcu-chance/?CMP=BAC-buybase-chance","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17818886","ESET_RPCU_1125_300x250","8356139"," ","11/22/2013 5:07:27 PM","http://www.eset.com/us/display-rpcu/?CMP=BAC-chango-rpcu","Standard Banner","Ad approved","RPCU"," "," "," "," ","0"," "
"17938907","Sophos_Cloud_Icon_120x600","7875141"," ","11/29/2013 5:11:19 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-Cloud","Standard Banner","Ad approved","Cloud","Icon","Flash","120x600"," ","0"," "
"17657827","160x600_VoyagerLegendUC","8495709"," ","11/14/2013 7:47:15 PM","www.plantronics.com/us/product/voyager-legend-uc?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_Web_VoyagerUC_Medium_160x600","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658438","728x90_VoyagerLegend","8495726"," ","11/14/2013 8:39:14 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_Web_Voyager_High_728x90_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17675448","RSA_14_Banner_728x90_Discount_1","8169028"," ","11/15/2013 10:10:19 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17675457","RSA_14_Banner_728x90_Discount_1","8168856"," ","11/15/2013 10:10:20 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17676743","RSA_14_Banner_336x280_Discount_1","8292062"," ","11/15/2013 11:06:21 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","336 X 280"," "," "," "," ","0"," "
"17706961","Sophos_UTM_300x600_GR","8518101"," ","11/18/2013 1:31:35 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-IDGTEchNet-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","300x600"," ","0"," "
"17710178","Lenovo Thinksever TS440 300x250","8519894"," ","11/18/2013 3:49:34 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkservers.shtml?cid=USLPN2459","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17779870","RSA_14_Banner_336x280_Discount_1","8556705"," ","11/21/2013 12:25:56 PM","http://www.rsaconference.com/events/us14/register?utm_source=infosecurity&utm_medium=banner-disc&utm_content=register&utm_campaign=us2014","Standard Banner","Ad approved","336 X 280"," "," "," "," ","0"," "
"17780931","Tech Target Discount 550x45","8543892"," ","11/21/2013 12:55:50 PM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","550 X 45"," "," "," "," ","0"," "
"17818240","ESET_Lotto_1125_160x600","8356147"," ","11/22/2013 4:31:08 PM","http://www.eset.com/us/display-rpcu-chance/?CMP=BAC-chango-chance","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"7828745","RSA_300x250_01_2","3451065"," ","1/18/2012 4:34:19 PM","http://www.rsaconference.com/events/2012/usa/index.htm","Standard Banner","Ad approved","Final Registration"," "," "," "," ","0"," "
"14351519","x131e-chromebook-160x600","6991566"," ","5/9/2013 4:31:05 PM","http://www.lenovo.com/education/us/en/chromebook-infographic.html?ls=K12_MD_eSchlNws_CB&utm_source=eschoolnews&utm_medium=banner&utm_campaign=cbgraphic","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"16959719","RSA_14_Banner_300x600 EB_border","8159061"," ","10/8/2013 9:54:45 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","300 X 600"," "," "," "," ","0"," "
"17043999","4966-CyberSecPolicy_160x600_1_1","8238646"," ","10/11/2013 5:51:30 PM","http://response.esetprotects.com/LP=117?CMP=BAC-policy","Standard Banner","Ad approved","Cyber Security Policy"," "," "," "," ","0"," "
"17320089","300x250_ESS-Keep-Your-Private-Data-Safe-BUY-NOW","8356145"," ","10/28/2013 9:08:01 PM","http://www.eset.com/us/protection/identity-theft/?CMP=BAC-chango-idtheft","Standard Banner","Ad approved","Identity Theft"," "," "," "," ","0"," "
"17320254","728x90_No-Viruses-No-Slowdowns_leader","8356157"," ","10/28/2013 9:13:23 PM","http://www.eset.com/us/protection/smart-security-protection/?CMP=BAC-pcmag-noslowdown","Standard Banner","Ad approved","No Virus  No Slow"," "," "," "," ","0"," "
"17468326","ServiceNow_FreakinEasy_White_300x250_1","8416220"," ","11/4/2013 8:20:24 PM","http://info.servicenow.com/LP=1849","Standard Banner","Ad approved","USA","Freakin Easy - White"," "," "," ","0"," "
"17468396","ServiceNow_FreakinEasy_White_728x90","8416230"," ","11/4/2013 8:25:00 PM","http://info.servicenow.com/LP=1849","Standard Banner","Ad approved","UK","Freakin Easy - White"," "," "," ","0"," "
"17483920","BackBeat-learn-728x90","8416514"," ","11/5/2013 2:20:29 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=rocketfuel&utm_campaign=together_mopro&utm_content=Behavioral_Targeting_DisplayBackBeat_728x90/#backbeatgo","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17488984","Mobile Tracking","8427739"," ","11/5/2013 6:26:05 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Stop_the_Noise_300x50/#top","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17488985","Mobile Tracking","8427740"," ","11/5/2013 6:26:06 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Stop_the_Noise_320x50/#top","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489035","Mobile Tracking","8427784"," ","11/5/2013 6:26:48 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_Stop_the_Noise_320x50/#top","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489117","Mobile Tracking","8427862"," ","11/5/2013 6:28:06 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_BackBeat_Stay_Energized_728x90/#backbeatgo","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17605907","audio_160x600","8475764"," ","11/12/2013 7:32:39 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Low_Intent_Audio_160x160_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605937","10steps_top_300x250","8475769"," ","11/12/2013 7:35:26 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Medium_Intent_10_Steps_300x250_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605990","10steps_anchor_728x90","8475768"," ","11/12/2013 7:43:34 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Medium_Intent_10_Steps_728x90_Anchor/#step2","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17656727","Tracking Pixel","8495761"," ","11/14/2013 6:49:24 PM","www.plantronics.com/us/product/cs500?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_cs500&utm_content=AdRoll_Product_FBNewsFeed_CS500_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17657814","160x600_BB2","8495712"," ","11/14/2013 7:46:28 PM","www.plantronics.com/us/product/backbeat-go-2?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_bbgo2&utm_content=AdRoll_Product_Web_BackBeatGo_Medium_160x600","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658015","300x250_CalistoWhite","8495731"," ","11/14/2013 7:56:37 PM","www.plantronics.com/us/product/calisto-600?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_calisto600&utm_content=AdRoll_Product_Web_Calisto_High_300x250_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658016","300x250_CalistoTeal","8495731"," ","11/14/2013 7:56:39 PM","www.plantronics.com/us/product/calisto-600?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_calisto600&utm_content=AdRoll_Product_Web_Calisto_High_300x250_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658133","300x250_VoyagerLegend","8495707"," ","11/14/2013 8:02:16 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_Web_Voyager_Medium_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658166","728x90_CS500_FreedomandClarity_Large","8495738"," ","11/14/2013 8:05:29 PM","www.plantronics.com/us/product/cs500?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_cs500&utm_content=AdRoll_Product_Web_CS500_High_728x90_a","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17675428","RSA_14_Banner_728x90_Discount_1","8165041"," ","11/15/2013 10:10:11 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17677401","Tracking Pixel","8507860"," ","11/15/2013 11:40:01 AM","http://www.rsaconference.com/events/us14/register?utm_source=businesssolutions&utm_medium=bartertext-disc&utm_content=register&utm_campaign=us2014","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17706648","Sophos_UTM_300x250_GR","8518080"," ","11/18/2013 1:20:25 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-NetMediaEurope-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","300x250"," ","0"," "
"17706663","Sophos_UTM_300x250_GR","8518096"," ","11/18/2013 1:20:44 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-Netzmedien-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","300x250"," ","0"," "
"17780969","Tech Target Discount 300x250","8543872"," ","11/21/2013 12:56:46 PM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","300 X 250"," "," "," "," ","0"," "
"17817987","ESET_Lotto_728x90_11.25","8356130"," ","11/22/2013 4:11:55 PM","http://www.eset.com/us/display-rpcu-chance/?CMP=BAC-buybase-chance","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17954165","Tracking Pixel","8619505"," ","12/1/2013 3:07:32 PM","http://www.rsaconference.com/events/us14/register?utm_source=nextgov&utm_medium=bartertext-disc&utm_content=register&utm_campaign=us2014","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
